Gridx,Gridy,Lat,Long,elev,TimeIndx,Year,Month,ts,tsa_tovs,ps_tovs,o3_tovs,ca_low,ca_med,ca_high
13,2,33.75,-83.75,315.81,46,1998,10,290.7,296.5,995,284,12.5,9.5,4.5
13,3,31.25,-83.75,86.5,46,1998,10,294.1,298.7,1000,276,13.5,7,3.5
13,4,28.75,-83.75,0.38,46,1998,10,298.3,299.2,1000,274,16,6,4.5
13,5,26.25,-83.75,0,46,1998,10,300.1,300.5,1000,268,23,8,7.5
13,6,23.75,-83.75,0.06,46,1998,10,300.5,301.4,1000,264,19.5,10.5,12
13,7,21.25,-83.75,0.75,46,1998,10,301,303.2,1000,262,16.5,15,23
13,8,18.75,-83.75,0,46,1998,10,301,302.8,1000,264,17,14,35
13,9,16.25,-83.75,6.5,46,1998,10,298.7,301.9,995,260,13,21,42.5
13,10,13.75,-83.75,236.38,46,1998,10,295.5,301.9,990,254,6.5,23,52
13,11,11.25,-83.75,259.69,46,1998,10,297.8,302.8,1000,250,11.5,26,47
13,12,8.75,-83.75,462.94,46,1998,10,295.5,302.8,1000,254,14,26.5,41.5
13,13,6.25,-83.75,0,46,1998,10,297.8,301,1000,254,31.5,23,23.5
13,14,3.75,-83.75,0,46,1998,10,296.9,301.4,1000,258,43.5,13,3.5
13,15,1.25,-83.75,0,46,1998,10,296,300.1,1000,262,50.5,8,0.5
13,16,-1.25,-83.75,0,46,1998,10,292.7,298.3,1000,266,40.5,10,3
13,17,-3.75,-83.75,0,46,1998,10,291.2,297.8,1000,266,25.5,12,5
13,18,-6.25,-83.75,0,46,1998,10,291.2,297.4,1000,266,48,10,2
13,19,-8.75,-83.75,0,46,1998,10,290.7,296.5,1000,268,60,13.5,0.5
13,20,-11.25,-83.75,0,46,1998,10,289.8,295,1000,268,55,26,0.5
13,21,-13.75,-83.75,0,46,1998,10,289.3,293.2,1000,268,42.5,43,0
13,22,-16.25,-83.75,0,46,1998,10,288.8,292.7,1000,274,26.5,54.5,0.5
13,23,-18.75,-83.75,0,46,1998,10,287.8,292.2,1000,278,28,58,1
13,24,-21.25,-83.75,0,46,1998,10,287.8,291.7,1000,286,32,52,1
14,1,36.25,-81.25,306.19,46,1998,10,288.3,292.7,965,288,16,17,7
14,2,33.75,-81.25,97.81,46,1998,10,290.7,296.5,995,284,12.5,9.5,4.5
14,3,31.25,-81.25,12.19,46,1998,10,297.4,297.4,1000,278,25.5,8,4.5
14,4,28.75,-81.25,18.38,46,1998,10,296.9,300.5,1000,272,17.5,7.5,4.5
14,5,26.25,-81.25,0.06,46,1998,10,298.3,301,1000,270,14.5,7,6.5
14,6,23.75,-81.25,30.56,46,1998,10,301,301.9,1000,264,17.5,12.5,12
14,7,21.25,-81.25,13.12,46,1998,10,300.5,302.8,1000,264,15,14,25.5
14,8,18.75,-81.25,0,46,1998,10,301.4,303.2,1000,266,15.5,14.5,36.5
14,9,16.25,-81.25,0,46,1998,10,300.1,303.6,1000,262,14.5,18,48
14,10,13.75,-81.25,6,46,1998,10,299.6,303.2,1000,256,17.5,23,48.5
14,11,11.25,-81.25,0.19,46,1998,10,300.5,303.2,1000,254,17.5,25.5,43.5
14,12,8.75,-81.25,365.12,46,1998,10,296,300.5,990,252,9,25.5,43.5
14,13,6.25,-81.25,0,46,1998,10,297.4,301.4,1000,254,29,23,27
14,14,3.75,-81.25,0,46,1998,10,297.4,301,1000,256,39.5,21,9
14,15,1.25,-81.25,5.62,46,1998,10,295.5,300.5,1000,260,44,17.5,3
14,16,-1.25,-81.25,71.31,46,1998,10,292.2,298.7,1000,264,22.5,18,9
14,17,-3.75,-81.25,284.81,46,1998,10,293.6,298.7,1000,264,12,19,10
14,18,-6.25,-81.25,99.25,46,1998,10,291.2,297.4,1000,266,23.5,18.5,5.5
14,19,-8.75,-81.25,1.12,46,1998,10,290.7,296.5,1000,266,53.5,13.5,1
14,20,-11.25,-81.25,0,46,1998,10,289.8,296,1000,266,54.5,20.5,1.5
14,21,-13.75,-81.25,0,46,1998,10,288.3,293.6,1000,270,35.5,44.5,0.5
14,22,-16.25,-81.25,0,46,1998,10,288.3,293.2,1000,274,21,67,0.5
14,23,-18.75,-81.25,0,46,1998,10,287.3,292.2,1000,274,18,70.5,1.5
14,24,-21.25,-81.25,0,46,1998,10,286.8,291.2,1000,284,32,52.5,1
15,1,36.25,-78.75,131.88,46,1998,10,288.8,294.6,995,292,15,14,6.5
15,2,33.75,-78.75,40.06,46,1998,10,293.2,296.5,1000,286,18,10,5.5
15,3,31.25,-78.75,0.56,46,1998,10,298.7,297.4,1000,280,33.5,7.5,8.5
15,4,28.75,-78.75,0,46,1998,10,300.1,299.2,1000,274,29,11,7
15,5,26.25,-78.75,0,46,1998,10,299.2,301,1000,270,20,10,8.5
15,6,23.75,-78.75,0,46,1998,10,301.4,302.3,1000,266,21,15,13
15,7,21.25,-78.75,48.38,46,1998,10,299.6,303.6,1000,264,12,18,24
15,8,18.75,-78.75,1.94,46,1998,10,300.5,303.2,1000,266,13.5,17,33.5
15,9,16.25,-78.75,0,46,1998,10,301,303.2,1000,262,19.5,19.5,40.5
15,10,13.75,-78.75,0,46,1998,10,301.4,303.2,1000,258,20.5,21.5,42.5
15,11,11.25,-78.75,0.56,46,1998,10,300.5,302.3,995,256,17,20.5,43
15,12,8.75,-78.75,119.94,46,1998,10,298.7,302.8,995,254,11,23.5,42.5
15,13,6.25,-78.75,0.56,46,1998,10,296.9,301.9,1000,252,20,24.5,37.5
15,14,3.75,-78.75,0.06,46,1998,10,296.5,301.9,1000,254,24,29,28
15,15,1.25,-78.75,512.81,46,1998,10,292.7,301,995,258,10,30.5,21
15,16,-1.25,-78.75,1177.12,46,1998,10,290.7,289.8,950,262,7.5,31,25.5
15,17,-3.75,-78.75,1961.75,46,1998,10,292.7,291.7,945,260,6.5,30.5,27
15,18,-6.25,-78.75,1480.38,46,1998,10,295,297.8,970,262,9.5,29.5,21
15,19,-8.75,-78.75,1180.88,46,1998,10,291.2,297.8,995,264,26.5,22.5,5.5
15,20,-11.25,-78.75,443.06,46,1998,10,292.2,295.5,985,264,18,23.5,8
15,21,-13.75,-78.75,0,46,1998,10,288.8,294.6,1000,270,40.5,23,1.5
15,22,-16.25,-78.75,0,46,1998,10,287.8,293.2,1000,274,21.5,65,0.5
15,23,-18.75,-78.75,0,46,1998,10,286.8,292.7,1000,278,10.5,74.5,1.5
15,24,-21.25,-78.75,0,46,1998,10,286.3,291.7,1000,286,21,63.5,1.5
16,1,36.25,-76.25,0.62,46,1998,10,291.7,294.1,1000,294,25,11.5,7
16,2,33.75,-76.25,0.12,46,1998,10,297.8,296,1000,288,29,9,6.5
16,3,31.25,-76.25,0,46,1998,10,298.7,297.4,1000,280,33.5,7.5,8.5
16,4,28.75,-76.25,0,46,1998,10,299.2,298.3,1000,278,30.5,10.5,9.5
16,5,26.25,-76.25,0,46,1998,10,300.1,300.1,1000,272,31,12.5,11.5
16,6,23.75,-76.25,3.38,46,1998,10,301.4,301.4,1000,268,26.5,16.5,12.5
16,7,21.25,-76.25,154.81,46,1998,10,300.1,304,1000,264,13.5,17,21.5
16,8,18.75,-76.25,106.81,46,1998,10,300.5,302.8,995,266,17,17.5,25.5
16,9,16.25,-76.25,0,46,1998,10,301.4,302.8,1000,262,25.5,18,28
16,10,13.75,-76.25,0,46,1998,10,301.4,303.2,1000,260,26,21.5,25.5
16,11,11.25,-76.25,44.06,46,1998,10,298.7,302.3,990,258,17,21.5,33.5
16,12,8.75,-76.25,124.38,46,1998,10,298.3,301.9,990,254,9,22,43
16,13,6.25,-76.25,1723.25,46,1998,10,293.2,302.8,995,254,3,26.5,45
16,14,3.75,-76.25,1727.19,46,1998,10,291.2,296.9,965,252,4.5,31,38.5
16,15,1.25,-76.25,503.38,46,1998,10,294.6,302.8,990,258,5,33.5,35.5
16,16,-1.25,-76.25,202.75,46,1998,10,297.4,303.6,1000,258,7,29.5,32
16,17,-3.75,-76.25,125.62,46,1998,10,297.4,303.6,1000,258,7.5,26,33.5
16,18,-6.25,-76.25,543.5,46,1998,10,295,301.4,990,262,7.5,29.5,29
16,19,-8.75,-76.25,1797.81,46,1998,10,290.7,291.7,925,264,6.5,37.5,25
16,20,-11.25,-76.25,3885,46,1998,10,289.8,290.2,930,258,5,35.5,26.5
16,21,-13.75,-76.25,1329.12,46,1998,10,295,294.1,990,272,14,17,6
16,22,-16.25,-76.25,6.06,46,1998,10,288.3,294.1,1000,274,30,36.5,0.5
16,23,-18.75,-76.25,0,46,1998,10,286.8,292.7,1000,276,14,59,1.5
16,24,-21.25,-76.25,0,46,1998,10,284.7,292.2,1000,284,9,60,2
17,1,36.25,-73.75,0.19,46,1998,10,297.8,294.1,1000,298,49,13.5,10.5
17,2,33.75,-73.75,0,46,1998,10,297.4,295.5,1000,288,34.5,10.5,9.5
17,3,31.25,-73.75,0,46,1998,10,297.4,296.9,1000,282,28.5,8.5,8.5
17,4,28.75,-73.75,0,46,1998,10,299.2,297.8,1000,280,29.5,11,8.5
17,5,26.25,-73.75,0,46,1998,10,300.5,299.6,1000,274,29.5,11.5,11.5
17,6,23.75,-73.75,0.19,46,1998,10,301.4,301.4,1000,268,26.5,16.5,12.5
17,7,21.25,-73.75,12.38,46,1998,10,301.4,302.3,1000,266,18.5,16.5,18
17,8,18.75,-73.75,50.5,46,1998,10,299.2,303.6,995,264,14,19.5,18.5
17,9,16.25,-73.75,0,46,1998,10,301.4,303.2,1000,262,27.5,16,16.5
17,10,13.75,-73.75,0,46,1998,10,301,303.2,1000,260,25.5,16,17.5
17,11,11.25,-73.75,1066.88,46,1998,10,298.3,303.2,990,258,13,22,31
17,12,8.75,-73.75,222.31,46,1998,10,297.4,304.5,995,256,6.5,24.5,42
17,13,6.25,-73.75,1373.19,46,1998,10,294.1,304,995,254,4.5,27,42.5
17,14,3.75,-73.75,1593.19,46,1998,10,296,301.9,980,252,7,31.5,34.5
17,15,1.25,-73.75,336,46,1998,10,296.9,301.9,990,258,7.5,26,37.5
17,16,-1.25,-73.75,126.75,46,1998,10,299.2,304.5,1000,258,8.5,24.5,37
17,17,-3.75,-73.75,92.69,46,1998,10,298.7,304.9,1000,258,8.5,24,37
17,18,-6.25,-73.75,151,46,1998,10,299.2,305.8,1000,258,8,24,32.5
17,19,-8.75,-73.75,298.75,46,1998,10,296.5,301.4,990,262,8,24.5,31.5
17,20,-11.25,-73.75,886.38,46,1998,10,294.1,297.8,975,260,6,28,31.5
17,21,-13.75,-73.75,3681.88,46,1998,10,288.3,285.8,810,258,9.5,32.5,20
17,22,-16.25,-73.75,1687,46,1998,10,291.7,294.1,1000,274,21.5,19.5,2
17,23,-18.75,-73.75,0,46,1998,10,288.8,293.6,1000,278,26.5,54.5,1
17,24,-21.25,-73.75,0,46,1998,10,285.8,292.7,1000,286,11.5,55.5,2.5
18,1,36.25,-71.25,0,46,1998,10,296.9,294.6,1000,296,46,17.5,12.5
18,2,33.75,-71.25,0,46,1998,10,296,296,1000,290,34,15,8.5
18,3,31.25,-71.25,0,46,1998,10,297.4,296.9,1000,284,32.5,11,7.5
18,4,28.75,-71.25,0,46,1998,10,299.2,298.3,1000,280,34,10.5,11
18,5,26.25,-71.25,0,46,1998,10,300.5,299.6,1000,274,27.5,11.5,11.5
18,6,23.75,-71.25,0,46,1998,10,301,301,1000,270,23.5,16,14.5
18,7,21.25,-71.25,0.31,46,1998,10,301.4,302.3,1000,266,20.5,16,15.5
18,8,18.75,-71.25,818.81,46,1998,10,298.3,303.6,995,264,13.5,19,19
18,9,16.25,-71.25,0,46,1998,10,301.4,303.2,1000,262,24.5,15,15
18,10,13.75,-71.25,0,46,1998,10,300.5,303.2,1000,262,21.5,13,14.5
18,11,11.25,-71.25,412.25,46,1998,10,300.5,303.2,995,260,18.5,18.5,26
18,12,8.75,-71.25,1154.44,46,1998,10,296.9,304.9,995,254,7,28.5,35
18,13,6.25,-71.25,191,46,1998,10,297.4,302.8,990,254,9,29.5,28
18,14,3.75,-71.25,206.75,46,1998,10,299.2,304.9,995,256,9.5,26,33
18,15,1.25,-71.25,219.62,46,1998,10,297.4,302.8,990,258,8,24,37
18,16,-1.25,-71.25,95.81,46,1998,10,298.3,304.9,1000,258,9.5,24.5,35
18,17,-3.75,-71.25,76.75,46,1998,10,298.3,305.3,1000,260,9.5,24,35.5
18,18,-6.25,-71.25,143.38,46,1998,10,297.8,306.2,1000,260,7.5,24.5,35.5
18,19,-8.75,-71.25,217.69,46,1998,10,298.3,304.9,1000,260,8,23,32
18,20,-11.25,-71.25,362.06,46,1998,10,296,299.6,980,260,8.5,25.5,32
18,21,-13.75,-71.25,4268.81,46,1998,10,292.2,292.7,955,260,6,26.5,33
18,22,-16.25,-71.25,3482.88,46,1998,10,296.9,289.3,925,258,13,19,9
18,23,-18.75,-71.25,200.69,46,1998,10,295.5,293.6,960,280,17,19,4
18,24,-21.25,-71.25,54.38,46,1998,10,290.2,293.2,1000,290,22,44,2
19,1,36.25,-68.75,0,46,1998,10,296.9,294.6,1000,296,46,17.5,12.5
19,2,33.75,-68.75,0,46,1998,10,296.5,296.5,1000,290,35,19.5,9
19,3,31.25,-68.75,0,46,1998,10,297.4,296.9,1000,284,36,14.5,9
19,4,28.75,-68.75,0,46,1998,10,299.2,298.3,1000,280,34,10.5,11
19,5,26.25,-68.75,0,46,1998,10,299.6,299.2,1000,276,23.5,9.5,14.5
19,6,23.75,-68.75,0,46,1998,10,300.5,301,1000,268,24.5,13,14.5
19,7,21.25,-68.75,0.19,46,1998,10,301,301.9,1000,270,23,15.5,17
19,8,18.75,-68.75,89.94,46,1998,10,300.5,302.8,1000,266,20.5,15.5,16.5
19,9,16.25,-68.75,0,46,1998,10,301.9,303.2,1000,262,27,14,12
19,10,13.75,-68.75,0,46,1998,10,301.4,303.2,1000,262,25,12.5,13
19,11,11.25,-68.75,171.75,46,1998,10,299.6,302.8,1000,260,19,15.5,14
19,12,8.75,-68.75,467.62,46,1998,10,298.3,305.3,995,256,11,22,26
19,13,6.25,-68.75,132.88,46,1998,10,301.9,304.9,995,250,12.5,21,27.5
19,14,3.75,-68.75,207,46,1998,10,298.7,303.2,990,256,10,24,30.5
19,15,1.25,-68.75,120.94,46,1998,10,298.3,304.5,1000,258,8.5,24,37.5
19,16,-1.25,-68.75,121.88,46,1998,10,298.7,305.3,1000,262,9,23.5,35
19,17,-3.75,-68.75,84,46,1998,10,299.2,305.3,1000,262,10,23.5,33.5
19,18,-6.25,-68.75,91,46,1998,10,298.3,305.3,1000,258,9.5,22.5,33
19,19,-8.75,-68.75,176.25,46,1998,10,297.8,304.5,995,260,9,25,33
19,20,-11.25,-68.75,235.56,46,1998,10,298.3,303.2,995,258,10.5,24.5,29
19,21,-13.75,-68.75,1040.31,46,1998,10,297.4,304.9,1000,262,9.5,26.5,27
19,22,-16.25,-68.75,4024.81,46,1998,10,288.3,277.3,660,258,7,34.5,19
19,23,-18.75,-68.75,3976.75,46,1998,10,296,283.7,800,258,10,16,12.5
19,24,-21.25,-68.75,2231.31,46,1998,10,297.4,292.2,985,282,15,12.5,4.5
20,1,36.25,-66.25,0,46,1998,10,296.5,295,1000,290,17,20,12.5
20,2,33.75,-66.25,0,46,1998,10,296.5,296.5,1000,290,16,19.5,9
20,3,31.25,-66.25,0,46,1998,10,296.9,297.4,1000,284,15,15.5,10.5
20,4,28.75,-66.25,0,46,1998,10,298.3,298.3,1000,280,14,10,10.5
20,5,26.25,-66.25,0,46,1998,10,300.1,299.2,1000,276,12,10,12.5
20,6,23.75,-66.25,0,46,1998,10,301,300.5,1000,268,10,14,16
20,7,21.25,-66.25,0.12,46,1998,10,301,301.4,1000,268,10,16.5,17
20,8,18.75,-66.25,90.38,46,1998,10,300.5,302.8,1000,266,8,15.5,16.5
20,9,16.25,-66.25,0,46,1998,10,301.9,302.8,1000,262,13,14.5,15
20,10,13.75,-66.25,0,46,1998,10,301.4,303.2,1000,262,11,15.5,13
20,11,11.25,-66.25,112.69,46,1998,10,301,303.2,1000,262,9,15,10.5
20,12,8.75,-66.25,142.38,46,1998,10,300.5,306.2,1000,256,6,17.5,17
20,13,6.25,-66.25,1460.44,46,1998,10,299.2,301.9,985,254,4,23,27.5
20,14,3.75,-66.25,336.25,46,1998,10,296.9,301.4,975,260,19,26.5,30
20,15,1.25,-66.25,630.88,46,1998,10,297.8,304,995,260,18,25.5,34
20,16,-1.25,-66.25,55.75,46,1998,10,297.8,304.9,1000,264,18,24.5,32
20,17,-3.75,-66.25,35.5,46,1998,10,298.3,305.8,1000,264,2,24,33.5
20,18,-6.25,-66.25,70.38,46,1998,10,298.7,305.3,1000,260,20,21.5,32
20,19,-8.75,-66.25,124.5,46,1998,10,298.7,304.9,1000,262,20,24.5,32
20,20,-11.25,-66.25,178.69,46,1998,10,299.6,304,995,260,5,23.5,29.5
20,21,-13.75,-66.25,214.88,46,1998,10,301,305.3,1000,262,7,22.5,19.5
20,22,-16.25,-66.25,1128.38,46,1998,10,296.5,299.6,980,266,3,29.5,21.5
20,23,-18.75,-66.25,3756.5,46,1998,10,296,283.7,800,258,2,16,12.5
20,24,-21.25,-66.25,3903.31,46,1998,10,290.2,276.7,670,282,1,26.5,9.5
21,1,36.25,-63.75,0,46,1998,10,295.5,295,1000,290,38,22,13
21,2,33.75,-63.75,0,46,1998,10,296,296,1000,286,35.5,20.5,11.5
21,3,31.25,-63.75,0,46,1998,10,296.9,296.9,1000,284,34,15.5,14.5
21,4,28.75,-63.75,0,46,1998,10,298.7,298.3,1000,280,31,10.5,12
21,5,26.25,-63.75,0,46,1998,10,300.1,299.6,1000,276,26,9.5,12.5
21,6,23.75,-63.75,0,46,1998,10,301,300.5,1000,270,26.5,12,12
21,7,21.25,-63.75,0,46,1998,10,301,301.4,1000,268,25.5,17,16.5
21,8,18.75,-63.75,5.06,46,1998,10,301.4,302.8,1000,266,23,14.5,16.5
21,9,16.25,-63.75,0,46,1998,10,301.9,302.8,1000,264,26.5,16.5,19
21,10,13.75,-63.75,0,46,1998,10,301.9,302.8,1000,262,27.5,16.5,17.5
21,11,11.25,-63.75,111.69,46,1998,10,300.5,302.3,995,262,23.5,16,17
21,12,8.75,-63.75,261.88,46,1998,10,301,305.3,995,258,15,17,16.5
21,13,6.25,-63.75,575.62,46,1998,10,295.5,297.8,960,260,11,22.5,23.5
21,14,3.75,-63.75,880.38,46,1998,10,294.6,297.8,955,260,10,26.5,23.5
21,15,1.25,-63.75,318.5,46,1998,10,296.9,301,980,262,11,24.5,27
21,16,-1.25,-63.75,37.12,46,1998,10,297.8,304.5,1000,264,11,24.5,29.5
21,17,-3.75,-63.75,30,46,1998,10,298.3,305.3,1000,266,10.5,23.5,30
21,18,-6.25,-63.75,43.19,46,1998,10,298.7,305.3,1000,264,9,21.5,31.5
21,19,-8.75,-63.75,130.62,46,1998,10,300.5,305.8,1000,260,10,22.5,33.5
21,20,-11.25,-63.75,347.5,46,1998,10,299.2,301.9,985,264,10,23,33.5
21,21,-13.75,-63.75,226,46,1998,10,299.6,304,1000,264,14,19,23.5
21,22,-16.25,-63.75,268.38,46,1998,10,300.1,304.5,1000,268,15.5,22.5,17.5
21,23,-18.75,-63.75,1368.12,46,1998,10,297.4,293.6,960,280,11.5,25,17.5
21,24,-21.25,-63.75,1976.56,46,1998,10,302.3,301,955,278,24.5,25,12.5
22,1,36.25,-61.25,0,46,1998,10,295,295,1000,290,35.5,22,15
22,2,33.75,-61.25,0,46,1998,10,295.5,296,1000,288,34.5,18.5,17
22,3,31.25,-61.25,0,46,1998,10,297.4,297.4,1000,284,32,13,17.5
22,4,28.75,-61.25,0,46,1998,10,298.3,298.3,1000,282,28.5,10.5,12.5
22,5,26.25,-61.25,0,46,1998,10,300.5,299.6,1000,274,29,12,16
22,6,23.75,-61.25,0,46,1998,10,300.5,300.5,1000,272,25.5,12,14
22,7,21.25,-61.25,0,46,1998,10,301.4,301.4,1000,270,24,13,18.5
22,8,18.75,-61.25,0,46,1998,10,301.4,302.3,1000,268,23,15,17.5
22,9,16.25,-61.25,18.19,46,1998,10,302.3,302.3,1000,264,26,15.5,21.5
22,10,13.75,-61.25,56.19,46,1998,10,302.3,302.8,1000,262,23,16,26.5
22,11,11.25,-61.25,23,46,1998,10,301.9,302.3,1000,260,23,16.5,25.5
22,12,8.75,-61.25,98.75,46,1998,10,300.5,305.8,1000,256,14.5,20,19
22,13,6.25,-61.25,849.38,46,1998,10,298.3,302.8,990,258,11.5,21.5,23.5
22,14,3.75,-61.25,378.69,46,1998,10,298.7,301.9,975,260,15,22.5,18
22,15,1.25,-61.25,152.88,46,1998,10,299.6,304.5,1000,262,12,22,24
22,16,-1.25,-61.25,66.88,46,1998,10,298.7,304.5,1000,268,11.5,22.5,23.5
22,17,-3.75,-61.25,31.88,46,1998,10,299.2,305.3,1000,270,11.5,23.5,26
22,18,-6.25,-61.25,39.94,46,1998,10,299.2,304.9,1000,266,9,24,30
22,19,-8.75,-61.25,218.12,46,1998,10,299.6,305.3,1000,262,9,22.5,33.5
22,20,-11.25,-61.25,309.19,46,1998,10,299.2,301.9,985,264,9,24.5,35.5
22,21,-13.75,-61.25,348.38,46,1998,10,299.6,301,975,266,12.5,21.5,30
22,22,-16.25,-61.25,311.44,46,1998,10,301.4,303.6,1000,268,14,20.5,20.5
22,23,-18.75,-61.25,322.19,46,1998,10,303.2,303.2,995,272,18.5,25,16.5
22,24,-21.25,-61.25,288.88,46,1998,10,304.5,303.6,995,280,23.5,18.5,17
23,1,36.25,-58.75,0,46,1998,10,294.1,294.6,1000,292,30.5,20,21.5
23,2,33.75,-58.75,0,46,1998,10,296,296,1000,288,31,16.5,19.5
23,3,31.25,-58.75,0,46,1998,10,297.4,297.4,1000,284,32,13,17.5
23,4,28.75,-58.75,0,46,1998,10,298.7,298.7,1000,282,31,9.5,13.5
23,5,26.25,-58.75,0,46,1998,10,300.5,299.6,1000,274,29,12,16
23,6,23.75,-58.75,0,46,1998,10,300.5,300.5,1000,272,26.5,10,17.5
23,7,21.25,-58.75,0,46,1998,10,301,301,1000,272,25.5,10,17
23,8,18.75,-58.75,0,46,1998,10,301.4,301.9,1000,268,22.5,14,19
23,9,16.25,-58.75,0,46,1998,10,301.4,302.3,1000,266,21.5,15.5,17
23,10,13.75,-58.75,2.44,46,1998,10,301.9,302.3,1000,264,24,15.5,22.5
23,11,11.25,-58.75,0.56,46,1998,10,301.9,302.3,1000,260,23,16.5,25.5
23,12,8.75,-58.75,9.75,46,1998,10,301,303.2,1000,260,19.5,20,23
23,13,6.25,-58.75,121.69,46,1998,10,298.3,302.8,995,260,13,22,15
23,14,3.75,-58.75,325.81,46,1998,10,298.7,302.8,990,262,14.5,21.5,12
23,15,1.25,-58.75,263.75,46,1998,10,297.8,304.5,1000,264,13,21,15.5
23,16,-1.25,-58.75,131.75,46,1998,10,298.3,304,1000,270,13,22.5,17.5
23,17,-3.75,-58.75,42.12,46,1998,10,299.2,304.5,1000,272,12.5,22,23
23,18,-6.25,-58.75,54.38,46,1998,10,298.7,304,1000,266,8.5,26,30
23,19,-8.75,-58.75,200.69,46,1998,10,299.2,305.3,1000,264,8,26.5,33
23,20,-11.25,-58.75,326.56,46,1998,10,299.2,301.9,985,264,9,24.5,35.5
23,21,-13.75,-58.75,491.88,46,1998,10,300.5,298.7,960,270,15,21.5,31.5
23,22,-16.25,-58.75,334.69,46,1998,10,302.3,303.6,995,268,14,19,27
23,23,-18.75,-58.75,189.75,46,1998,10,302.8,302.8,990,270,20,21.5,18.5
23,24,-21.25,-58.75,144.12,46,1998,10,301,302.8,995,278,18.5,19,16
24,1,36.25,-56.25,0,46,1998,10,294.1,294.6,1000,292,30.5,20,21.5
24,2,33.75,-56.25,0,46,1998,10,296,296.9,1000,284,32,15,21
24,3,31.25,-56.25,0,46,1998,10,296.9,297.4,1000,286,28.5,10.5,17
24,4,28.75,-56.25,0,46,1998,10,298.3,298.7,1000,282,25.5,9,15.5
24,5,26.25,-56.25,0,46,1998,10,299.6,300.1,1000,276,28.5,9,18.5
24,6,23.75,-56.25,0,46,1998,10,300.1,300.5,1000,274,26.5,8.5,16
24,7,21.25,-56.25,0,46,1998,10,300.5,301,1000,276,27.5,11.5,11.5
24,8,18.75,-56.25,0,46,1998,10,301.4,301.4,1000,270,28,14,12
24,9,16.25,-56.25,0,46,1998,10,301,301.9,1000,268,26,14,11.5
24,10,13.75,-56.25,0,46,1998,10,301,302.3,1000,266,25.5,15.5,17.5
24,11,11.25,-56.25,0,46,1998,10,301.9,302.3,1000,260,24,14.5,23.5
24,12,8.75,-56.25,0,46,1998,10,302.8,302.8,1000,260,29,18.5,17.5
24,13,6.25,-56.25,70.19,46,1998,10,300.1,303.2,1000,262,20,16.5,7.5
24,14,3.75,-56.25,396.25,46,1998,10,296.9,300.1,980,264,13.5,18,8
24,15,1.25,-56.25,266.62,46,1998,10,297.8,301.9,980,266,15.5,17.5,9
24,16,-1.25,-56.25,88.44,46,1998,10,299.6,304.9,1000,268,15,19,16.5
24,17,-3.75,-56.25,103.75,46,1998,10,299.2,304.9,1000,272,12.5,22.5,22.5
24,18,-6.25,-56.25,169.25,46,1998,10,298.7,303.6,1000,268,9.5,25,31
24,19,-8.75,-56.25,393.75,46,1998,10,298.3,303.6,995,266,7,28,36
24,20,-11.25,-56.25,442,46,1998,10,298.7,300.5,980,264,10,27,32.5
24,21,-13.75,-56.25,385.69,46,1998,10,299.6,299.2,965,268,14.5,25.5,28.5
24,22,-16.25,-56.25,178.38,46,1998,10,303.6,304.5,990,270,15,19,28
24,23,-18.75,-56.25,182.38,46,1998,10,302.3,304,995,270,16,19.5,21.5
24,24,-21.25,-56.25,315.88,46,1998,10,299.2,300.1,970,278,18.5,20,19
1,1,36.25,-113.75,1526.25,47,1998,11,282.2,287.3,940,304,11,19.5,10.5
1,2,33.75,-113.75,612.94,47,1998,11,288.3,294.6,955,298,11.5,14,6
1,3,31.25,-113.75,328.62,47,1998,11,292.7,296,980,292,19.5,9,5.5
1,4,28.75,-113.75,367.81,47,1998,11,293.6,298.3,975,284,14.5,6.5,4.5
1,5,26.25,-113.75,58.5,47,1998,11,294.6,297.4,990,276,14.5,5,2
1,6,23.75,-113.75,0,47,1998,11,295,296.5,1000,268,25.5,5.5,3
1,7,21.25,-113.75,0,47,1998,11,296,297.4,1000,260,40,4.5,4
1,8,18.75,-113.75,0,47,1998,11,298.3,299.2,1000,258,34.5,6.5,4.5
1,9,16.25,-113.75,0,47,1998,11,298.7,300.1,1000,254,39,7.5,5
1,10,13.75,-113.75,0,47,1998,11,299.2,300.5,1000,252,33.5,10.5,8.5
1,11,11.25,-113.75,0,47,1998,11,298.7,301,1000,252,24,18.5,21
1,12,8.75,-113.75,0,47,1998,11,297.4,301,1000,250,30.5,25.5,20
1,13,6.25,-113.75,0,47,1998,11,297.8,300.5,1000,250,55,21.5,3.5
1,14,3.75,-113.75,0,47,1998,11,296.9,298.3,1000,256,56,6.5,0
1,15,1.25,-113.75,0,47,1998,11,295,297.4,1000,260,31,1.5,0
1,16,-1.25,-113.75,0,47,1998,11,294.1,296.9,1000,260,16.5,0,0
1,17,-3.75,-113.75,0,47,1998,11,296,297.4,1000,262,15.5,0,0
1,18,-6.25,-113.75,0,47,1998,11,296.9,297.4,1000,264,22.5,0,0
1,19,-8.75,-113.75,0,47,1998,11,297.8,297.8,1000,266,24,0.5,0
1,20,-11.25,-113.75,0,47,1998,11,297.8,297.8,1000,268,26.5,1.5,0
1,21,-13.75,-113.75,0,47,1998,11,297.4,297.4,1000,272,38,4,0
1,22,-16.25,-113.75,0,47,1998,11,296.5,297.4,1000,278,39.5,6.5,0
1,23,-18.75,-113.75,0,47,1998,11,295.5,296.5,1000,284,41,5.5,0.5
